21.2861,2728,239.7931748,1.205943804,,,,
,,,,,,,
22.60917,2723,239.3536711,-0.213832141,,,,
,,,,,,,
22.32723,2719,239.0020683,0.814181496,,,,
,,,,,,,
21.92913,2714,238.5625646,-0.52252942,,,,
,,,,,,,
22.32723,2708,238.0351603,nan,,,,
,,,,,,,
21.92913,2703,237.5956567,nan,,,,
,,,,,,,
22.60917,2699,237.2440538,-0.515763671,,,,
,,,,,,,
22.17248,2693,236.7166494,nan,,,,
,,,,,,,
22.32723,2687,236.1892451,nan,,,,
,,,,,,,
22.87615,2682,235.7497415,-0.178664125,,,,
,,,,,,,
21.67159,2677,235.3102378,0.356147522,,,,
,,,,,,,
22.17248,2672,234.8707342,0.117367255,,,,
,,,,,,,
21.67159,2667,234.4312306,nan,,,,
,,,,,,,
22.32723,2663,234.0796277,-0.53277637,,,,
,,,,,,,
22.87615,2658,233.6401241,-0.57180579,,,,
,,,,,,,
22.87615,2652,233.1127198,nan,,,,
,,,,,,,
22.87615,2647,232.6732161,nan,,,,
,,,,,,,
22.87615,2642,232.2337125,nan,,,,
,,,,,,,
21.92913,2636,231.7063082,nan,,,,
,,,,,,,
22.60917,2632,231.3547053,nan,,,,
,,,,,,,
22.32723,2626,230.8273009,nan,,,,
,,,,,,,
21.67159,2622,230.475698,0.209278303,,,,
,,,,,,,
22.60917,2617,230.0361944,nan,,,,
,,,,,,,
22.17248,2612,229.5966908,0.12575063,,,,
,,,,,,,
21.67159,2606,229.0692865,nan,,,,
,,,,,,,
22.87615,2601,228.6297828,nan,,,,
,,,,,,,
22.32723,2596,228.1902792,-0.110031801,,,,
,,,,,,,
23.0198,2591,227.7507756,nan,,,,
,,,,,,,
22.87615,2587,227.3991727,nan,,,,
,,,,,,,
22.17248,2581,226.8717684,0.117367255,,,,
,,,,,,,
22.32723,2576,226.4322647,0.525266816,,,,
,,,,,,,
21.67159,2571,225.9927611,nan,,,,
,,,,,,,
22.60917,2566,225.5532575,-0.331199396,,,,
,,,,,,,
23.0198,2561,225.1137539,-0.525266816,,,,
,,,,,,,
21.92913,2556,224.6742503,-0.195326416,,,,
,,,,,,,
21.67159,2552,224.3226474,0.761882235,,,,
,,,,,,,
21.67159,2547,223.8831437,nan,,,,
,,,,,,,
23.32917,2542,223.4436401,-1.137679563,,,,
,,,,,,,
22.32723,2537,223.0041365,-0.497257945,,,,
,,,,,,,
22.60917,2532,222.5646329,nan,,,,
,,,,,,,
22.32723,2527,222.1251293,nan,,,,
,,,,,,,
22.60917,2522,221.6856256,nan,,,,
,,,,,,,
21.67159,2517,221.246122,0.711090086,,,,
,,,,,,,
21.50844,2511,220.7187177,nan,,,,
,,,,,,,
21.67159,2506,220.2792141,nan,,,,
,,,,,,,
21.67159,2501,219.8397104,nan,,,,
,,,,,,,
21.67159,2496,219.4002068,-0.123738078,,,,
,,,,,,,
21.92913,2491,218.9607032,nan,,,,
,,,,,,,
21.67159,2486,218.5211996,nan,,,,
,,,,,,,
22.32723,2481,218.081696,-0.497257945,,,,
,,,,,,,
23.32917,2476,217.6421923,-1.061834259,,,,
,,,,,,,
23.32917,2471,217.2026887,nan,,,,
,,,,,,,
21.67159,2466,216.7631851,0.497257945,,,,
,,,,,,,
22.87615,2461,216.3236815,0.34358458,,,,
,,,,,,,
22.87615,2456,215.8841779,nan,,,,
,,,,,,,
22.87615,2451,215.4446743,nan,,,,
,,,,,,,
21.67159,2446,215.0051706,0.913576094,,,,
,,,,,,,
23.32917,2441,214.565667,nan,,,,
,,,,,,,
21.67159,2436,214.1261634,nan,,,,
,,,,,,,
22.87615,2432,213.7745605,-0.978831529,,,,
,,,,,,,
21.67159,2427,213.3350569,1.346957866,,,,
,,,,,,,
22.60917,2422,212.8955533,nan,,,,
,,,,,,,
21.92913,2417,212.4560496,0.718249678,,,,
,,,,,,,
22.32723,2411,211.9286453,-0.466179324,,,,
,,,,,,,
22.60917,2406,211.4891417,nan,,,,
,,,,,,,
21.92913,2401,211.0496381,nan,,,,
,,,,,,,
22.60917,2396,210.6101344,-0.213832141,,,,
